word,freq,doc_freq,tfidf_top_k_mean,token_count,expected_cost,positive_residual,RIF
could,7162,2358,0.04820594296872509,2,1.909618581000076,0.09038141899992391,0.004356921529742778
game,7132,1106,0.17899828955036892,1,1.837376960223981,0.0,0.0
external,7028,6340,0.06165042991773595,2,2.179989647598466,0.0,0.0
family,7007,2215,0.49824961641656723,1,2.006377067368616,0.0,0.0
end,6771,2666,0.05747585951130452,1,1.7348406359668196,0.0,0.0
although,6745,2585,0.029399105622261446,1,2.2068603247576455,0.0,0.0
links,6721,6336,0.061677156821513125,2,1.8898500692154587,0.11014993078454127,0.006793734554876968
form,6642,2283,0.07418166350420893,1,1.8246907399126315,0.0,0.0
german,6628,1323,0.20992196894254303,2,2.0223787079048687,0.0,0.0
around,6627,2531,0.044803270605403046,1,2.0062491692842963,0.0,0.0
major,6579,2282,0.10311144286269017,2,1.915003730811821,0.08499626918817893,0.008764087953938744
large,6562,2311,0.06412082591783419,2,1.914845752039904,0.08515424796009596,0.0054601607096134005
public,6499,2025,0.10044064165119741,2,2.0128986318302147,0.0,0.0
set,6460,2288,0.1039787816385008,1,1.7404428274798598,0.0,0.0
include,6375,2369,0.08057066789112703,3,2.1090085265534055,0.8909914734465945,0.07178777810089149
now,6356,2796,0.1665064154330102,1,1.7369379095508541,0.0,0.0
due,6300,2533,0.04425227750932339,1,1.739495831194947,0.0,0.0
another,6290,2650,0.03289548377216124,2,2.1068934772329744,0.0,0.0
language,6228,1481,0.19474517204034197,2,2.227133020501822,0.0,0.0
church,6210,1148,0.1858636838147293,1,2.0296761757143207,0.0,0.0
player,6190,1049,0.17327017093603825,2,2.0321234409596722,0.0,0.0
book,6118,1675,0.13328457627782253,1,1.8359630011581347,0.0,0.0
home,6115,2069,0.07571047993277022,2,1.8312045908504448,0.16879540914955515,0.012779581437161134
long,6093,2494,0.1142793059484418,1,1.8271708344192927,0.0,0.0
members,6080,2327,0.12156290179675518,2,2.1123149305827096,0.0,0.0
party,6071,1360,0.24149385232001436,2,1.9316871209136788,0.06831287908632122,0.016497140333627053
death,6062,1979,0.12938963398053688,2,1.922840450856438,0.07715954914356193,0.009983645821788727
according,6049,2137,0.040343053902312395,1,2.3280888000252484,0.0,0.0
former,5997,2787,0.09559896544889655,1,2.0095557455150175,0.0,0.0
those,5989,2266,0.03787153582387979,1,1.9202874649552337,0.0,0.0
order,5984,2235,0.17918623508592796,1,1.9206597743024154,0.0,0.0
law,5963,1470,0.29304423952991376,1,1.753961865539961,0.0,0.0
population,5931,1388,0.14781628085337137,2,2.457070068725311,0.0,0.0
began,5927,2338,0.0520945586317628,2,1.9201130636235648,0.07988693637643518,0.004161674690974107
east,5920,1848,0.17236820560876226,2,1.835449765786363,0.1645502342136369,0.02836322860390615
example,5892,1737,0.04114233260784759,2,2.1218496112228027,0.0,0.0
place,5855,2469,0.1380253215987258,1,1.9194866474606653,0.0,0.0
different,5839,2155,0.09030954809921588,2,2.3301846977411205,0.0,0.0
air,5832,1246,0.15697601267882946,1,1.7586552245890603,0.0,0.0
company,5819,1762,0.13053877863441762,2,2.122226437753293,0.0,0.0
black,5813,1444,0.29314806436751334,1,1.9326401382986107,0.0,0.0
did,5800,2247,0.05079448349747776,2,1.7461679099692375,0.25383209003076246,0.012893269908197853
among,5792,2220,0.04167007760974324,1,1.9225993440870217,0.0,0.0
king,5721,1396,0.19310111043009992,1,1.8436080575691993,0.0,0.0
within,5699,2339,0.0607684075359512,2,2.0168276681261412,0.0,0.0
football,5677,934,0.3398417167092944,1,2.245745587107571,0.0,0.0
