word,freq,doc_freq,tfidf_top_k_mean,token_count,expected_cost,positive_residual,RIF
avalokiteśvara,10,5,0.013940977224583987,6,4.745264193734818,1.2547358062651819,0.017492243298012928
yudhoyono,5,3,0.013930426761215428,6,3.0621412796535137,2.9378587203464863,0.040925625738584805
bibliothèque,14,14,0.013806793917318982,6,4.224701435019808,1.7752985649801918,0.02451118142839363
sempervirens,3,3,0.013776384140022442,6,3.5777368141911774,2.4222631858088226,0.0333700281359369
dihydroxylation,5,4,0.013700035575299646,6,4.073713099662649,1.9262869003373506,0.026390199062855387
konzerthausorchester,4,4,0.013669488197358911,6,5.206451612473715,0.7935483875262852,0.01084740031732375
kavaklıdere,4,3,0.013591917686743199,6,4.222613873968434,1.7773861260315664,0.024158085922580425
troubleshooter,4,4,0.01345038837473338,6,3.902825094528406,2.097174905471594,0.028207816968337705
trimethylsilyl,3,3,0.013010196385695455,6,3.9384859970454107,2.0615140029545893,0.026820702030300368
lietuvių,3,3,0.01297580424632499,6,3.679193938852959,2.320806061147041,0.030114325143128548
corticosteroids,18,9,0.012935886545030065,6,3.908869607061893,2.091130392938107,0.02705062551391149
chattopadhyay,24,12,0.012884316690691977,6,3.511856940011529,2.488143059988471,0.03205802315663887
biblioteca,5,4,0.012742098699657155,6,3.203967851910523,2.796032148089477,0.035627317598370525
acrylonitrile,6,6,0.012553341640392412,6,3.6691224315094266,2.3308775684905734,0.02926030243918933
staatskapelle,11,5,0.012309481085296068,6,3.620265727927589,2.379734272072411,0.029293294010106146
wiśniowiecki,10,3,0.011922537621290896,6,4.332269531318391,1.6677304686816088,0.01988357925502958
acetylsalicylic,11,5,0.01154190564742424,6,3.985303172237286,2.014696827762714,0.023253440694202175
seinäjoki,9,4,0.011528733061579734,6,3.75069977599225,2.24930022400775,0.02593158185793685
schaubühne,3,3,0.011043871525604739,6,4.0501732131636965,1.9498267868363035,0.021533636531002834
nitroglycerin,20,6,0.010967215153795899,6,3.5563933717034075,2.4436066282965925,0.02679955964377049
przemyśl,7,4,0.01073686551872411,6,3.5975308699173874,2.4024691300826126,0.025794987962583112
gleichschaltung,7,5,0.010730721307781245,6,4.031467441100917,1.9685325588990832,0.02112377427483953
moldauhafen,3,3,0.01049053426920051,6,3.4099493785062718,2.5900506214937282,0.027171014803744037
vojtěch,8,3,0.010260799013609921,6,3.426799063222443,2.573200936777557,0.02640309763390728
kantakouzenos,6,3,0.009991999022352276,6,3.6945833008722424,2.3054166991277576,0.023035721403799166
novorossiysk,6,4,0.009974423727796144,6,3.511619667539997,2.488380332460003,0.02482015983187031
bloemfontein,13,8,0.009616506016559579,6,3.4182388877990073,2.5817611122009927,0.024827521268800397
pseudoarchaeology,5,3,0.00954303945467124,6,4.496855038210977,1.5031449617890233,0.014344571676442942
sprachwissenschaft,7,4,0.009480113989594276,6,4.666840796110878,1.3331592038891218,0.012638501219145632
tetracentraceae,3,3,0.008938125251831361,6,4.132280212904014,1.8677197870959859,0.016693913392387724
geissolomataceae,3,3,0.008938125251831361,6,4.335610122968063,1.6643898770319367,0.014876525188791649
aextoxicaceae,3,3,0.008938125251831361,6,3.75378027377813,2.24621972622187,0.020076993256105423
tecophilaeaceae,6,4,0.008814762672450125,6,4.055915015845183,1.9440849841548173,0.01713664775039868
horticulturist,3,3,0.008713225656489855,6,3.9384859970454107,2.0615140029545893,0.01796243670175703
immunocompromised,6,5,0.008702727440159453,6,4.454831761705399,1.5451682382946013,0.013447178027069266
dehydrohalogenation,6,3,0.008697358692175675,6,4.928652634526804,1.071347365473196,0.00931789232143781
solimões,16,6,0.008649142664153104,6,3.5067137888602664,2.4932862111397336,0.021564788142713315
microfabrication,4,3,0.008495258798433642,6,4.308216671183758,1.6917833288162418,0.014372137209169534
macgillivray,5,5,0.008376920961938952,6,3.5190919174621174,2.4809080825378826,0.020782370921255358
kaleidoscopes,3,3,0.008299792993378378,6,3.75378027377813,2.24621972622187,0.018643158745284577
kontostephanos,3,3,0.008231950369007155,6,3.9384859970454107,2.0615140029545893,0.016970280957335448
bandyopadhyay,9,4,0.008205556280363435,6,3.64727081272852,2.35272918727148,0.019305451758609853
thromboembolism,7,4,0.00819527275090892,6,4.040560480403943,1.9594395195960574,0.016058141301999635
cerebrospinal,16,15,0.008141644393677573,6,3.54144088766885,2.45855911233115,0.020016714013435816
hefeweizen,3,3,0.007992398695514087,6,3.2500307786345672,2.7499692213654328,0.021978850417544975
schistosomiasis,10,10,0.007894561481459794,6,3.9653526455043355,2.0346473544956645,0.016062648633155544
glucocorticoids,21,5,0.007762777984671966,6,3.9172754619171406,2.0827245380828594,0.01616772819236571
наука,3,3,0.007673267642150456,6,3.185453774523357,2.814546225476643,0.021596766479286628
anuradhapura,10,5,0.007592934097193445,6,3.4590222677504543,2.5409777322495457,0.01929347646340685
fachhochschule,8,7,0.00757494591873017,6,3.8159778669740807,2.1840221330259193,0.01654384954298105
acetazolamide,3,3,0.007560086493445854,6,3.75378027377813,2.24621972622187,0.016981615413521604
