word,freq,doc_freq,tfidf_top_k_mean,token_count,IWF
claytoven,4,4,0.014512652000316428,4,0.043537956000949285
bjørn,10,8,0.014508622405827978,4,0.04352586721748393
semantically,17,13,0.014505166658898717,4,0.043515499976696154
immunocompromised,6,5,0.008702727440159453,6,0.04351363720079726
phosphorescent,3,3,0.01450435631689749,4,0.04351306895069247
dehydrohalogenation,6,3,0.008697358692175675,6,0.04348679346087837
greifswald,9,4,0.014494490177782635,4,0.043483470533347904
mahmoud,34,22,0.01448912960494945,4,0.04346738881484835
mágico,4,4,0.014487853013786656,4,0.04346355904135997
grotesque,19,18,0.01448182464261924,4,0.04344547392785772
realschule,10,9,0.014480531674551716,4,0.04344159502365515
angoulême,20,12,0.014477548658336786,4,0.043432645975010356
warszawa,5,3,0.01447170396620461,4,0.04341511189861383
periodontal,17,4,0.014468203780843961,4,0.04340461134253189
cortisol,28,6,0.014465492276019638,4,0.043396476828058916
bruneian,24,5,0.014465054455289218,4,0.043395163365867656
turbocharger,4,4,0.010848726239670918,5,0.04339490495868367
sinusoidal,24,5,0.014463459549674183,4,0.04339037864902255
hedgehog,24,16,0.014452294063428728,4,0.04335688219028619
kwapis,12,5,0.014452255660458758,4,0.04335676698137628
lovecraftian,12,6,0.014444786523376949,4,0.04333435957013085
concordance,12,7,0.014442041258117804,4,0.04332612377435341
phytoplankton,36,14,0.01443994450638425,4,0.04331983351915275
surmounted,18,13,0.014429944967677641,4,0.043289834903032925
electrolysis,52,19,0.014429800841334583,4,0.04328940252400375
polytheist,4,4,0.014426513399827241,4,0.04327954019948172
prednisone,3,3,0.014425733020166228,4,0.043277199060498685
austronesian,23,11,0.01442223474964523,4,0.043266704248935695
lodgings,18,16,0.014420612364031735,4,0.043261837092095204
pragmatics,13,7,0.014418229536366147,4,0.04325468860909844
coriariaceae,5,3,0.014418031348884398,4,0.043254094046653195
solimões,16,6,0.008649142664153104,6,0.04324571332076552
apostolate,11,8,0.014413950919910146,4,0.04324185275973044
octonions,9,4,0.014413058341200663,4,0.043239175023601986
meatballs,11,8,0.01440622894258219,4,0.04321868682774657
advocaat,12,6,0.014405362085336947,4,0.04321608625601084
stooges,7,7,0.014404198722037511,4,0.04321259616611253
manoogian,3,3,0.014403646858971858,4,0.043210940576915574
spoofed,21,10,0.014402527607140453,4,0.043207582821421356
impermanence,6,4,0.014398223694412543,4,0.04319467108323763
inconsistently,15,15,0.014396618022101524,4,0.04318985406630457
goddard,41,24,0.014395123691485979,4,0.04318537107445794
montserrat,15,14,0.01439410633464303,4,0.04318231900392909
macneil,11,8,0.0143887373238076,4,0.0431662119714228
accomplice,16,12,0.014385506469433696,4,0.04315651940830109
precipitated,71,60,0.014379614387796067,4,0.0431388431633882
macromedia,10,6,0.014375607810186486,4,0.04312682343055946
positrons,32,7,0.01436893914851981,4,0.04310681744555943
rlfc,5,4,0.014364990568761438,4,0.04309497170628432
dethroned,24,21,0.014364493652679588,4,0.04309348095803876
investigated,194,170,0.014362257350102353,4,0.04308677205030706
kunsthistorisches,4,3,0.0071806660747668555,7,0.043083996448601135
francisca,6,4,0.010768802332435198,5,0.04307520932974079
cannabis,45,31,0.014357940579095058,4,0.043073821737285176
microcontroller,17,12,0.014356875962227903,4,0.04307062788668371
overwhelmed,75,71,0.014356658086720408,4,0.04306997426016122
discothèques,5,3,0.010767380498209758,5,0.04306952199283903
microorganisms,78,43,0.014355113582271475,4,0.04306534074681442
osteoclast,6,3,0.014354045976836058,4,0.04306213793050817
zaporozhian,12,5,0.01076508772460143,5,0.04306035089840572
oedipus,22,13,0.014350930939027886,4,0.04305279281708366
crunchy,4,3,0.014343693612017048,4,0.043031080836051144
pelagianism,14,3,0.014343140487735979,4,0.043029421463207936
youngblood,10,9,0.01433406638720302,4,0.043002199161609064
refereed,7,6,0.014332863435991253,4,0.04299859030797376
hrvatski,7,3,0.014332790606481016,4,0.04299837181944305
kyūshū,4,3,0.01432682656826039,4,0.042980479704781166
guglielmo,11,10,0.010742117086128083,5,0.04296846834451233
hygieia,4,4,0.014322667257098014,4,0.04296800177129404
astrakhan,6,3,0.014322580414004015,4,0.042967741242012046
ephraim,25,19,0.014317504131998948,4,0.042952512395996845
floatplanes,9,6,0.01431468901564334,4,0.04294406704693002
eustathius,7,7,0.014307505709088883,4,0.04292251712726665
grapheme,6,6,0.014302910012272274,4,0.04290873003681682
mafalda,11,3,0.014297233023808795,4,0.042891699071426384
najibullah,35,4,0.01429521277205127,4,0.04288563831615381
triglycerides,7,7,0.010716640754039285,5,0.04286656301615714
absorbent,17,13,0.014288764156736572,4,0.04286629247020972
dissociated,14,12,0.014282273762477487,4,0.04284682128743246
gujarati,20,14,0.014280379628553358,4,0.042841138885660074
diacritic,33,16,0.014279580466568556,4,0.04283874139970567
proscenium,5,4,0.014277980152753719,4,0.04283394045826115
alstroemeriaceae,4,3,0.010707458058644682,5,0.04282983223457873
komnene,15,5,0.01427503604852794,4,0.04282510814558382
paraplegic,7,7,0.014274163807688811,4,0.04282249142306643
dramatised,18,14,0.014269855804281691,4,0.04280956741284507
benefited,95,83,0.014261070102986079,4,0.042783210308958236
antiseptics,20,10,0.014255009839263689,4,0.04276502951779107
maclellan,8,3,0.014251893519399782,4,0.042755680558199345
ecliptic,43,20,0.014251523449391262,4,0.04275457034817379
criticizes,33,25,0.014251144014510535,4,0.0427534320435316
bottleneck,18,16,0.010679891782971193,5,0.042719567131884774
reminiscences,19,16,0.014233658864559818,4,0.042700976593679454
murthy,3,3,0.014230175976421013,4,0.04269052792926304
guzmán,15,13,0.014229770984158988,4,0.042689312952476965
kateřina,4,3,0.01422689973484217,4,0.04268069920452651
prakashan,6,4,0.014220608550240592,4,0.042661825650721776
legaspi,5,4,0.014219820327650397,4,0.04265946098295119
acquaintance,50,43,0.014202841166181205,4,0.04260852349854362
indistinguishable,51,42,0.014200419958344465,4,0.042601259875033395
metabolised,6,5,0.01419665235393058,4,0.042589957061791736
freedoms,68,52,0.01419048003719815,4,0.042571440111594444
vitosha,10,3,0.014186640725508584,4,0.04255992217652575
djursholm,7,3,0.014178825745047587,4,0.04253647723514276
suspicious,80,69,0.014177183837452968,4,0.042531551512358906
eyjafjallajökull,3,3,0.005311767509742361,9,0.04249414007793889
cambodians,22,8,0.014163696554960492,4,0.04249108966488148
vitebsk,19,7,0.014162205713324069,4,0.042486617139972205
factorials,9,7,0.01416105950079342,4,0.04248317850238026
microfabrication,4,3,0.008495258798433642,6,0.042476293992168214
headmistresses,5,4,0.0106169879816875,5,0.04246795192675
quadrivium,4,3,0.010616093117309577,5,0.04246437246923831
keynsham,6,3,0.014150610204271418,4,0.042451830612814254
equipartition,5,3,0.01415042803279707,4,0.04245128409839121
polystyrene,16,9,0.014150082864770971,4,0.042450248594312914
osteoclasts,25,5,0.014147805844666706,4,0.04244341753400012
physiologic,9,9,0.014144363855382059,4,0.04243309156614618
symptomatic,31,26,0.014140198908865937,4,0.042420596726597815
insurmountable,8,8,0.010595564386468153,5,0.04238225754587261
sanctum,25,7,0.01412574464847793,4,0.04237723394543379
chaplaincy,5,4,0.014123690224562392,4,0.04237107067368718
tricycle,14,9,0.014119517363612184,4,0.042358552090836554
incompetent,46,38,0.014117726271290137,4,0.04235317881387041
gulbenkian,4,4,0.010586880751706643,5,0.04234752300682657
gascoyne,3,3,0.014113384931785678,4,0.042340154795357035
shepardson,8,3,0.014104964388598503,4,0.04231489316579551
muralitharan,4,3,0.014103401778554667,4,0.042310205335664
insectivorous,14,10,0.010575142672050179,5,0.042300570688200714
károly,11,11,0.014092021832886612,4,0.04227606549865984
lawnmower,4,3,0.014091588619406738,4,0.042274765858220216
deteriorated,79,71,0.014091184546738578,4,0.04227355364021573
paracetamol,21,8,0.010567306990423039,5,0.042269227961692156
plutarco,7,5,0.01408554304161141,4,0.04225662912483423
safeguarding,20,19,0.010563314567964005,5,0.04225325827185602
knokke,3,3,0.014082723098457673,4,0.04224816929537302
brachiopod,3,3,0.014079606409821838,4,0.04223881922946551
balthasar,15,8,0.014077224273740746,4,0.04223167282122224
kasparov,44,11,0.01407596011605973,4,0.04222788034817919
conspicuous,49,43,0.01407178134264308,4,0.042215344027929244
commemorating,69,68,0.014070405534142367,4,0.042211216602427104
sprinklers,4,4,0.014056581602896395,4,0.04216974480868918
narragansett,20,8,0.014053538604047806,4,0.04216061581214342
megalithic,29,14,0.010537848389790624,5,0.042151393559162496
niggling,4,4,0.014049923597223025,4,0.042149770791669074
chipmunks,8,7,0.014044556594786494,4,0.04213366978435948
caselaw,4,4,0.014039123306676102,4,0.042117369920028305
emancipated,24,20,0.01403583127931809,4,0.04210749383795427
wozzeck,11,3,0.014034668123531253,4,0.04210400437059376
junípero,11,9,0.010519948590637273,5,0.04207979436254909
midshipman,10,7,0.014025591031062403,4,0.042076773093187206
picturesque,27,26,0.014023743051174653,4,0.04207122915352396
holladay,4,4,0.014019431768370678,4,0.042058295305112035
perpignan,13,5,0.014018292498261581,4,0.042054877494784745
crucifix,16,14,0.014004365710756556,4,0.04201309713226967
mauricio,16,12,0.014000519459756878,4,0.04200155837927064
suspicions,44,36,0.013999857724865056,4,0.04199957317459517
deteriorating,35,34,0.013998128784021424,4,0.041994386352064275
antipodal,9,4,0.01399554602433545,4,0.04198663807300635
acetonitrile,6,5,0.010494954631842315,5,0.04197981852736926
grzegorz,6,5,0.013993054549438059,4,0.04197916364831418
campagna,8,4,0.013986494034283934,4,0.0419594821028518
savoia,10,4,0.013975004669849153,4,0.04192501400954746
sulfuric,78,36,0.013966701727467532,4,0.0419001051824026
biomolecule,3,3,0.013966599409846328,4,0.04189979822953899
carmarthen,6,6,0.0139655313138779,4,0.0418965939416337
macgillivray,5,5,0.008376920961938952,6,0.04188460480969476
nymphaeum,4,3,0.013960372050796534,4,0.041881116152389604
dioulasso,15,6,0.013959400910399327,4,0.04187820273119798
palacios,6,5,0.013959031532616118,4,0.04187709459784836
pomegranate,7,6,0.010468831972451756,5,0.041875327889807024
storytelling,74,56,0.013952034374784539,4,0.041856103124353616
skepticism,63,47,0.013950045508232183,4,0.041850136524696546
fragmentation,63,43,0.013948919053238196,4,0.04184675715971459
neutropenia,8,5,0.010455585766004598,5,0.04182234306401839
eudokia,14,7,0.013940665379824505,4,0.041821996139473516
luxembourgian,6,4,0.013938525001057144,4,0.04181557500317143
taxpayers,32,26,0.010451677804557805,5,0.04180671121823122
sennelager,4,4,0.013933821685887176,4,0.041801465057661524
foxconn,17,4,0.013929089809467604,4,0.041787269428402815
surmounting,4,4,0.010445284889351905,5,0.04178113955740762
kathmandu,16,6,0.010444556361275663,5,0.04177822544510265
shqiptar,5,3,0.013924398934198808,4,0.041773196802596425
whitbread,7,4,0.01392213870968268,4,0.04176641612904804
pollutants,40,27,0.013920829259721958,4,0.04176248777916587
hijackings,39,9,0.013915716138347667,4,0.041747148415043
experimentation,81,60,0.013914214840846473,4,0.041742644522539424
catalyzed,49,25,0.013913615501583876,4,0.04174084650475163
semesters,14,14,0.01390795213443292,4,0.04172385640329876
safeguards,10,10,0.010428678461551794,5,0.041714713846207174
sanctified,12,7,0.013903082503030564,4,0.04170924750909169
shanahan,6,3,0.013902979390839744,4,0.04170893817251923
cytoskeleton,20,9,0.013896234897232093,4,0.04168870469169628
dichromate,20,4,0.013888982676416726,4,0.04166694802925018
executioners,17,10,0.01388277395321164,4,0.04164832185963492
photovoltaic,23,16,0.010409448293365783,5,0.04163779317346313
customary,161,112,0.013878936515324587,4,0.04163680954597376
colorectal,10,10,0.01387279332480793,4,0.04161837997442379
bacteriophage,32,6,0.013866645886548946,4,0.04159993765964684
bioterrorism,47,6,0.01386495528155994,4,0.04159486584467982
yasuhiro,4,4,0.010395964557412585,5,0.04158385822965034
precipitates,16,14,0.01039300000942347,5,0.04157200003769388
libellous,3,3,0.013855682565219926,4,0.041567047695659776
pastureland,5,4,0.01385489452567245,4,0.04156468357701735
blogspot,10,9,0.013853077098117117,4,0.04155923129435135
rerecorded,9,8,0.010389602797571484,5,0.041558411190285936
passacaglia,3,3,0.010388580263770174,5,0.041554321055080695
carnivoran,15,5,0.01385031975993449,4,0.04155095927980347
akademiska,3,3,0.013848093010082045,4,0.041544279030246135
perpetuating,11,11,0.01384360094678506,4,0.04153080284035518
polycrystalline,5,3,0.006921671376548452,7,0.04153002825929071
dissemination,33,31,0.013838598996857427,4,0.041515796990572285
ponomarenko,4,3,0.013836884533145175,4,0.041510653599435524
kaleidoscopes,3,3,0.008299792993378378,6,0.04149896496689189
margherita,6,6,0.013832865779833798,4,0.0414985973395014
leishmaniasis,7,5,0.010372606667870385,5,0.04149042667148154
superset,15,10,0.013826179814953024,4,0.041478539444859075
clostridium,16,11,0.013825967191776705,4,0.041477901575330114
hippolytus,52,18,0.01382449011060866,4,0.04147347033182598
nextstep,5,3,0.01382338034857067,4,0.04147014104571201
magnusson,8,6,0.013815820366012213,4,0.04144746109803664
carnarvon,5,5,0.01381260047151051,4,0.04143780141453153
navigated,11,8,0.013805275152551963,4,0.04141582545765589
hypnotic,21,10,0.01380465780870926,4,0.04141397342612778
symbolism,99,72,0.013802537109570492,4,0.04140761132871147
biconvex,3,3,0.013797228913337602,4,0.041391686740012805
railcars,8,6,0.01379629029895894,4,0.04138887089687682
sprinkled,19,15,0.013793632380443182,4,0.041380897141329545
ejaculation,13,4,0.01379191123198602,4,0.04137573369595806
gruffudd,10,8,0.013790230523953057,4,0.04137069157185917
bungalow,15,11,0.013788511045830945,4,0.04136553313749283
mahavamsa,34,3,0.010340767881756795,5,0.04136307152702718
symmetries,10,7,0.01378252136795754,4,0.04134756410387262
subcommittee,27,19,0.010336888986564645,5,0.04134755594625858
adrenochrome,4,3,0.013781970567792115,4,0.04134591170337634
surrogate,25,21,0.013774591755616433,4,0.0413237752668493
harpsichord,28,15,0.013771489932056357,4,0.04131446979616907
intersputnik,4,4,0.013768739920253313,4,0.04130621976075994
krško,4,3,0.013767277828626136,4,0.04130183348587841
arpeggiated,4,3,0.013766813968628602,4,0.041300441905885804
bisexuals,8,4,0.013762537985328095,4,0.041287613955984286
celtiberian,11,3,0.01375803079031925,4,0.04127409237095775
nonconformists,18,6,0.013757426437261838,4,0.04127227931178551
multicellular,43,17,0.013757357286682786,4,0.04127207186004836
electrotechnical,18,13,0.010308766029242753,5,0.04123506411697101
spirituality,108,56,0.013743257723233388,4,0.04122977316970017
baserunner,12,4,0.0137403335460895,4,0.0412210006382685
antifeedant,5,3,0.013740147919727065,4,0.04122044375918119
unfashionable,7,6,0.013728420912068301,4,0.0411852627362049
kashkashian,3,3,0.010295831518722463,5,0.04118332607488985
draftsman,8,7,0.013727083499788087,4,0.04118125049936426
seaplane,29,18,0.013726583839009297,4,0.04117975151702789
laetitia,15,5,0.013725842078302667,4,0.041177526234908
infomercials,7,7,0.01372060301367865,4,0.041161809041035946
chișinău,9,5,0.010290144664317078,5,0.04116057865726831
kontostephanos,3,3,0.008231950369007155,6,0.04115975184503577
countermeasures,43,19,0.013718174775148579,4,0.04115452432544574
cycloaddition,12,5,0.013712516087895112,4,0.04113754826368533
criticize,44,41,0.013707937202234973,4,0.04112381160670492
chiaroscuro,6,6,0.010278915121038464,5,0.041115660484153854
trademarks,38,32,0.013703618716449251,4,0.04111085614934776
cramping,4,3,0.013695192385903962,4,0.04108557715771188
discussing,157,130,0.013691189748446483,4,0.04107356924533945
leoncavallo,4,4,0.010267951405131131,5,0.041071805620524524
bhosle,5,3,0.013689711354620096,4,0.041069134063860285
electrophorus,9,4,0.013684046213782596,4,0.04105213864134779
bandyopadhyay,9,4,0.008205556280363435,6,0.041027781401817176
supremacist,8,8,0.010255841921269193,5,0.04102336768507677
anglicans,129,38,0.013671980847665147,4,0.04101594254299544
deleterious,17,13,0.01367047890029141,4,0.04101143670087423
voetbalstats,5,5,0.010252605876118204,5,0.041010423504472815
humphreys,17,13,0.013669004217101089,4,0.04100701265130327
kcmg,6,4,0.013668253180210636,4,0.04100475954063191
thromboembolism,7,4,0.00819527275090892,6,0.0409763637545446
mcguire,34,19,0.01365507270696947,4,0.040965218120908406
magellan,31,15,0.013653033886714946,4,0.04095910166014484
dabbled,5,5,0.013649818091678983,4,0.04094945427503695
lappeenranta,4,3,0.010237115221789743,5,0.04094846088715897
jacobus,36,18,0.013645697543482924,4,0.04093709263044877
multiculturalism,25,19,0.01023413769275099,5,0.04093655077100396
abhyankar,3,3,0.013644546107543953,4,0.04093363832263186
grundschule,5,3,0.013633897330941516,4,0.04090169199282455
anabaptism,43,6,0.013629446260000847,4,0.040888338780002545
substituent,13,7,0.01362844726342329,4,0.04088534179026987
devouring,12,9,0.013626991998667227,4,0.040880975996001684
pursuant,41,36,0.013618939798462076,4,0.040856819395386226
bradshaw,14,14,0.013614939915480212,4,0.040844819746440636
taxiway,7,7,0.013609537353717133,4,0.040828612061151404
macroeconomics,11,9,0.010203480378363742,5,0.04081392151345497
breckenridge,5,4,0.013602377919042365,4,0.04080713375712709
macgregor,33,18,0.01360070506894961,4,0.04080211520684883
fraudsters,10,8,0.013599832812729612,4,0.040799498438188836
stalagmites,4,4,0.01359042521998367,4,0.040771275659951006
throgmorton,3,3,0.010191395687982786,5,0.040765582751931144
coincidence,41,36,0.013585901854121101,4,0.0407577055623633
tsingtao,6,3,0.013583859385906625,4,0.040751578157719875
septimius,14,9,0.013579749389473783,4,0.04073924816842135
grandfathered,8,8,0.013570523823747193,4,0.040711571471241575
cerebrospinal,16,15,0.008141644393677573,6,0.040708221968387866
subclinical,5,5,0.013566619679343157,4,0.04069985903802947
chauffeur,14,11,0.01355794806591144,4,0.040673844197734316
saltpeter,8,7,0.013551314696494704,4,0.04065394408948411
mcdaniel,22,9,0.013544958900687867,4,0.0406348767020636
virologist,13,13,0.01354125262396202,4,0.04062375787188606
władysław,20,14,0.010151490825485112,5,0.04060596330194045
patrologia,8,7,0.01353276994002201,4,0.04059830982006603
beyoncé,20,11,0.013531732341385086,4,0.04059519702415526
midlothian,16,12,0.013526585471874752,4,0.04057975641562425
kashmiri,36,10,0.013521881122468344,4,0.040565643367405035
ciphertexts,12,3,0.010139065721241193,5,0.04055626288496477
coddington,5,3,0.01351554386667717,4,0.04054663160003151
gustafson,10,7,0.013515100677737151,4,0.04054530203321145
skynyrd,9,4,0.013514611817980476,4,0.040543835453941426
vltava,6,5,0.013514220786656466,4,0.040542662359969395
nepomuk,8,6,0.013508613797874169,4,0.0405258413936225
consecutively,30,27,0.013506089727922199,4,0.040518269183766595
zulfikar,9,4,0.013505478021153688,4,0.04051643406346106
sciannamea,17,10,0.013505044908721805,4,0.040515134726165414
griffiths,26,22,0.013503776004856643,4,0.04051132801456993
impartiality,12,10,0.013502373914848886,4,0.040507121744546654
babblers,9,5,0.013501730290355517,4,0.04050519087106655
unrevealed,7,3,0.013501024203858748,4,0.04050307261157624
rashidun,43,21,0.013498017639568458,4,0.04049405291870538
incertae,7,5,0.013496658262620715,4,0.04048997478786215
christiaan,17,14,0.013492706954169847,4,0.04047812086250954
brancaccio,8,4,0.013492457390981925,4,0.04047737217294577
anorexia,16,12,0.013488925358490184,4,0.040466776075470556
fredericksburg,13,7,0.013488743929968756,4,0.04046623178990627
phylogenetics,34,17,0.013488637508163268,4,0.040465912524489805
luxembourgish,6,5,0.013486559288605976,4,0.04045967786581793
samaritan,43,20,0.01347662579422812,4,0.04042987738268436
kickboxing,10,9,0.013463032469298078,4,0.04038909740789423
intravenous,46,27,0.013460579507813753,4,0.04038173852344126
depositing,19,13,0.013450186241519122,4,0.04035055872455737
inconspicuous,10,9,0.01007927821134042,5,0.04031711284536168
synthetically,18,12,0.013437737150014561,4,0.040313211450043684
sausalito,7,4,0.013434372362983754,4,0.04030311708895126
fragmenta,9,7,0.013431213002514365,4,0.0402936390075431
carnivores,31,21,0.01342524615346224,4,0.04027573846038672
moraseski,6,6,0.01342326551617389,4,0.04026979654852167
incarcerated,42,37,0.013422894014782324,4,0.04026868204434697
tortugas,6,5,0.013421414735389764,4,0.040264244206169295
cnbc,19,10,0.013420670348453975,4,0.04026201104536192
wgbh,9,7,0.013418474657940738,4,0.040255423973822216
stowaways,5,4,0.013408461236194992,4,0.04022538370858498
tombigbee,9,4,0.013399208600642611,4,0.04019762580192783
kattegat,19,5,0.013392172292066004,4,0.04017651687619801
carriageways,4,3,0.01339071429739312,4,0.04017214289217936
australopithecus,32,8,0.013390183622590257,4,0.04017055086777077
surfacing,12,12,0.013381831719143566,4,0.0401454951574307
kazanlak,6,5,0.01003623291589228,5,0.04014493166356912
myasthenia,6,4,0.013380668097451996,4,0.04014200429235599
huldrych,12,8,0.010031959038724197,5,0.04012783615489679
científica,4,3,0.013375676697029465,4,0.040127030091088395
hiragana,3,3,0.013374471495173587,4,0.04012341448552076
hotspots,13,11,0.013369744119289827,4,0.04010923235786948
frankenstein,48,26,0.013368116711016943,4,0.04010435013305083
cattermole,3,3,0.01336498572926856,4,0.04009495718780568
reinstatement,25,21,0.013363066803510026,4,0.040089200410530074
professorships,3,3,0.010021902639772791,5,0.040087610559091165
nicodemus,15,7,0.013356497822050225,4,0.04006949346615067
symbolising,10,10,0.013356175496603558,4,0.04006852648981067
godsmack,4,4,0.013351469437260552,4,0.040054408311781656
montgomeryshire,5,5,0.010012558561336714,5,0.04005023424534686
galatasaray,23,17,0.013344167284481828,4,0.04003250185344548
antebellum,30,19,0.013341560012399284,4,0.04002468003719785
dispossessed,12,12,0.013338413614213234,4,0.0400152408426397
experiencing,120,102,0.013334721286639217,4,0.040004163859917646
immunoglobulins,9,4,0.009995976508847688,5,0.03998390603539075
hefeweizen,3,3,0.007992398695514087,6,0.039961993477570436
statthalter,5,3,0.013307348297078603,4,0.03992204489123581
lyudmila,8,8,0.013305079499650896,4,0.03991523849895269
simaroubaceae,3,3,0.013302962580855044,4,0.03990888774256513
minesweeper,25,10,0.0133001152245348,4,0.0399003456736044
unencrypted,3,3,0.009974348812645655,5,0.03989739525058262
delmenhorst,3,3,0.0132960653011315,4,0.0398881959033945
psoriasis,8,7,0.013292428857494858,4,0.03987728657248457
gabriella,8,7,0.013288053423033866,4,0.0398641602691016
customizing,3,3,0.01328771529241074,4,0.03986314587723222
interneurons,5,3,0.013285399398939024,4,0.03985619819681707
boğaziçi,5,5,0.009963190033648086,5,0.039852760134592345
wiretap,3,3,0.01327284361953345,4,0.03981853085860035
reappearances,4,4,0.013269565274895439,4,0.03980869582468632
buffering,23,13,0.0132695172840746,4,0.0398085518522238
amniotes,21,6,0.013267487610295111,4,0.03980246283088533
albéniz,4,3,0.013266079592193211,4,0.039798238776579634
slobodna,4,3,0.01326457889253206,4,0.03979373667759618
bevilacqua,3,3,0.009946245181755478,5,0.03978498072702191
invincible,37,22,0.013261327594944788,4,0.03978398278483436
vacillating,5,5,0.01325927501856004,4,0.039777825055680116
inattentive,11,4,0.013256979770379885,4,0.039770939311139654
shaftesbury,11,10,0.013252624459127694,4,0.03975787337738308
unfaithful,60,24,0.013248053348862476,4,0.03974416004658743
synthase,14,9,0.013246337537886965,4,0.03973901261366089
oncorhynchus,5,4,0.00993349132278724,5,0.03973396529114896
médicale,3,3,0.009929726056185398,5,0.03971890422474159
niemöller,7,3,0.013234356338087184,4,0.03970306901426155
basilides,10,3,0.013233145808600721,4,0.03969943742580216
pilbeam,9,4,0.013231430762611964,4,0.03969429228783589
kulturatlas,3,3,0.009923446742145467,5,0.03969378696858187
mitzvah,19,10,0.013231209591207794,4,0.03969362877362338
caterpillars,25,13,0.009923217971880421,5,0.039692871887521686
komatsu,4,4,0.01323071382492923,4,0.039692141474787695
carcinogenic,30,20,0.01322982079108804,4,0.03968946237326412
higginbotham,6,5,0.00992159395988047,5,0.03968637583952188
jacobson,31,22,0.013225742364969702,4,0.039677227094909104
sächsische,6,5,0.009919054676126127,5,0.03967621870450451
trujillo,12,9,0.01322230467770788,4,0.03966691403312364
mortgages,12,9,0.013221390006495238,4,0.03966417001948572
santamaria,10,4,0.013221079588510489,4,0.03966323876553147
apollodorus,45,18,0.013209836102830292,4,0.03962950830849088
lufthansa,20,9,0.009905572689104579,5,0.039622290756418314
caldecott,14,8,0.013198536423587814,4,0.03959560927076344
dalrymple,11,9,0.013198076835597067,4,0.0395942305067912
legitimize,22,18,0.013192531496032481,4,0.039577594488097445
funniest,22,16,0.013191323028994218,4,0.03957396908698266
preclinical,9,7,0.01318909754072986,4,0.03956729262218958
pelicans,10,7,0.013186555440690773,4,0.03955966632207232
vladimír,7,7,0.009885159003172578,5,0.03954063601269031
photoelectric,24,13,0.013175616862920528,4,0.03952685058876158
ephemeral,19,19,0.013173471737113968,4,0.039520415211341905
honoree,9,8,0.013170813649483512,4,0.039512440948450536
justiciar,3,3,0.013170405379776212,4,0.039511216139328634
unspoilt,4,4,0.013169231115704495,4,0.03950769334711349
pensacola,48,20,0.013167809919882279,4,0.03950342975964684
investigates,37,32,0.013163970629546473,4,0.03949191188863942
gamefaqs,18,18,0.013163681246631092,4,0.039491043739893275
stereotypical,42,34,0.013160329668116127,4,0.03948098900434838
schistosomiasis,10,10,0.007894561481459794,6,0.03947280740729897
kirkintilloch,6,3,0.013144127413507947,4,0.03943238224052384
supervise,41,38,0.013142156023340562,4,0.03942646807002169
mendonça,4,4,0.013138691893789248,4,0.03941607568136775
hyrcanus,6,3,0.013138093446601792,4,0.039414280339805374
megawatts,12,10,0.009851977446391377,5,0.039407909785565506
inventoried,3,3,0.01313291022048623,4,0.039398730661458686
yamamah,7,5,0.013126334235939419,4,0.03937900270781826
górski,3,3,0.013119702965497146,4,0.03935910889649144
prospectors,16,10,0.013115442333746596,4,0.039346327001239786
neptunium,47,11,0.013112675738115745,4,0.03933802721434723
crystallization,16,13,0.00983181520050824,5,0.03932726080203296
videogames,20,17,0.013103193614387837,4,0.03930958084316351
velázquez,13,9,0.013102896221608035,4,0.03930868866482411
archimandrite,10,4,0.013101921191426955,4,0.039305763574280866
xenophobic,12,11,0.013099068381367845,4,0.039297205144103536
juliette,17,15,0.01308470532122966,4,0.03925411596368898
eurogamer,5,4,0.013079110578079152,4,0.039237331734237456
pollinators,19,11,0.013077149608274918,4,0.03923144882482475
ethylenediaminetetraacetic,3,3,0.005603690027755068,8,0.03922583019428547
confronted,106,90,0.013075058539207485,4,0.039225175617622454
kickboxer,8,7,0.01307504984862925,4,0.03922514954588775
euphrosyne,10,4,0.013070682408521165,4,0.0392120472255635
francium,57,3,0.013065079371242466,4,0.039195238113727396
reichsführer,8,7,0.009797217887122397,5,0.03918887154848959
breastmilk,3,3,0.009795353508562197,5,0.03918141403424879
köfte,3,3,0.013058855863865107,4,0.039176567591595324
brücke,13,8,0.013057555134307574,4,0.03917266540292272
zawahiri,40,4,0.013056877531680743,4,0.03917063259504223
alexandri,6,5,0.0130558281293514,4,0.0391674843880542
quadrangle,18,11,0.013053344705293568,4,0.039160034115880704
covenanters,11,7,0.013049235573420883,4,0.039147706720262646
griechischen,5,5,0.00978631437506253,5,0.03914525750025012
huawei,15,6,0.013048164487425889,4,0.03914449346227766
motorbike,7,6,0.013044856479827612,4,0.03913456943948283
rhubarb,7,4,0.013024624010584851,4,0.03907387203175455
microsatellite,4,4,0.013021953992252807,4,0.03906586197675842
catalyze,20,14,0.013014275730882957,4,0.03904282719264887
refractory,31,23,0.013013260714969721,4,0.03903978214490916
pennsylvanian,12,4,0.009759484233895298,5,0.03903793693558119
villefranche,9,7,0.013005820018071757,4,0.039017460054215275
heteroatoms,7,4,0.013005714775923178,4,0.03901714432776954
gematria,7,6,0.01300404854426451,4,0.039012145632793524
snubbed,4,4,0.01299754607396871,4,0.03899263822190613
archiepiscopal,7,6,0.012994701833723593,4,0.03898410550117078
silvio,33,14,0.012993486458460943,4,0.03898045937538283
