word,freq,doc_freq,tfidf_top_k_mean,token_count,IWF
nobunaga,9,3,0.07539270614424694,4,0.22617811843274083
kızık,5,4,0.07526190924308215,4,0.22578572772924646
rhodesia,67,22,0.07523193835891843,4,0.2256958150767553
broadsheet,27,10,0.07519737012080781,4,0.22559211036242344
propositional,37,14,0.07511650309032661,4,0.22534950927097983
referee,145,79,0.07504259479485575,4,0.22512778438456726
administrator,227,145,0.07489156802120595,4,0.22467470406361784
takhtajan,12,3,0.07486081685196977,4,0.2245824505559093
fiorentina,109,8,0.07480965347617204,4,0.22442896042851612
trondheim,20,15,0.07464810662572753,4,0.2239443198771826
buchanan,62,37,0.07462700757496178,4,0.22388102272488536
