word,freq,doc_freq,tfidf_top_k_mean,token_count,IWF
vervoort,12,4,0.22938216819238155,3,0.4587643363847631
joanie,37,6,0.2283374175941879,3,0.4566748351883758
mexican,982,291,0.22812263567541108,3,0.45624527135082216
railway,1829,553,0.22712719260022904,3,0.4542543852004581
giresun,52,16,0.22700124590346027,3,0.45400249180692054
mclean,68,29,0.22679735257033076,3,0.4535947051406615
cr,463,36,0.45358838041700605,2,0.45358838041700605
azerbaijan,794,70,0.22611972202169223,3,0.45223944404338445
norther,15,3,0.2256824428002062,3,0.4513648856004124
frogs,223,61,0.22523626786655354,3,0.4504725357331071
islamic,1128,312,0.22445471331877642,3,0.44890942663755284
vacuum,293,131,0.22434826512124814,3,0.4486965302424963
auth,10,3,0.4475460532209293,2,0.4475460532209293
frog,211,66,0.44721956768405,2,0.44721956768405
martin,1512,711,0.22348051106519023,3,0.44696102213038047
entertainer,125,39,0.223102114422791,3,0.446204228845582
kennedy,466,195,0.2227324587041135,3,0.445464917408227
zolof,7,3,0.22230082533175635,3,0.4446016506635127
chab,12,3,0.44430807243069365,2,0.44430807243069365
samuel,673,353,0.2217531368428916,3,0.4435062736857832
cay,391,11,0.44269687566896304,2,0.44269687566896304
statoids,3,3,0.22134184639248136,3,0.4426836927849627
andronikos,161,12,0.22121932071476938,3,0.44243864142953876
hotel,723,347,0.22088564683024958,3,0.44177129366049916
seychelles,16,13,0.21932400133998614,3,0.4386480026799723
malmö,32,18,0.21926334516806537,3,0.43852669033613073
louisiana,396,149,0.21882918794054582,3,0.43765837588109163
coesfeld,27,8,0.2185282959755992,3,0.4370565919511984
journals,270,140,0.4358102936626089,2,0.4358102936626089
school,9340,2091,0.4353458206669346,2,0.4353458206669346
millburn,17,3,0.43453826738674595,2,0.43453826738674595
zhai,63,3,0.434133021393656,2,0.434133021393656
bruin,19,3,0.21704832304960964,3,0.4340966460992193
basque,643,59,0.21696032653339697,3,0.43392065306679395
airport,1681,441,0.43375987770710134,2,0.43375987770710134
british,9246,1833,0.21634335121853465,3,0.4326867024370693
germany,3647,1178,0.21632211668466533,3,0.43264423336933067
institute,2031,906,0.21628745385615442,3,0.43257490771230883
basketball,1462,375,0.21618162961462484,3,0.4323632592292497
grand,2223,774,0.4315978517776654,2,0.4315978517776654
aquila,78,24,0.2141071888746735,3,0.428214377749347
clayton,80,51,0.21398180929238278,3,0.42796361858476556
armenia,702,93,0.21390571478947745,3,0.4278114295789549
jazz,790,269,0.4276306246657212,2,0.4276306246657212
labels,263,128,0.21313907446880723,3,0.42627814893761445
sevens,208,31,0.4254472923753433,2,0.4254472923753433
košice,19,6,0.21239956031876278,3,0.42479912063752556
brazilian,931,224,0.21197395553596862,3,0.42394791107193724
nachbin,11,3,0.2117826973028363,3,0.4235653946056726
aerodrome,31,19,0.21131310939917097,3,0.42262621879834195
miller,835,278,0.42197188947203984,2,0.42197188947203984
kimball,28,14,0.21049666737145384,3,0.4209933347429077
railroad,662,225,0.20993919111067103,3,0.41987838222134205
albums,1605,480,0.4196562163235681,2,0.4196562163235681
johnson,1334,431,0.20952791205680846,3,0.4190558241136169
refuge,305,181,0.2089468963609875,3,0.417893792721975
symphony,665,145,0.2080523447452948,3,0.4161046894905896
trade,3059,890,0.41500266671148867,2,0.41500266671148867
michigan,670,277,0.20675639051388534,3,0.41351278102777067
afghanistan,1036,187,0.2065858200036812,3,0.4131716400073624
giske,8,3,0.2063455074867432,3,0.4126910149734864
surnames,190,56,0.2059955330546178,3,0.4119910661092356
esposito,19,12,0.20582310081963553,3,0.41164620163927107
registered,531,309,0.2057012396327404,3,0.4114024792654808
kandel,15,5,0.2048114640338365,3,0.409622928067673
championships,1174,366,0.20473634074766425,3,0.4094726814953285
carneiro,41,7,0.20449229981400832,3,0.40898459962801664
cocos,114,13,0.20446601612247334,3,0.4089320322449467
bundle,140,48,0.20371344835927005,3,0.4074268967185401
jewell,18,11,0.2034117768534764,3,0.4068235537069528
autocad,117,5,0.20322899367919875,3,0.4064579873583975
división,108,21,0.20279406901136232,3,0.40558813802272464
seff,29,6,0.4047850988279217,2,0.4047850988279217
davies,207,121,0.20175879371041563,3,0.40351758742083127
nanorana,7,3,0.20171407658097082,3,0.40342815316194164
nrhp,18,7,0.2016203993415131,3,0.4032407986830262
belgian,673,233,0.4030282474209141,2,0.4030282474209141
mountains,1227,473,0.20103605614633624,3,0.4020721122926725
annealing,25,13,0.2009206092602513,3,0.4018412185205026
noranda,7,3,0.20078717499779783,3,0.40157434999559566
somerset,212,88,0.2004499433560129,3,0.4008998867120258
sugar,573,228,0.1997904920019934,3,0.3995809840039868
olympic,1857,549,0.1994704260539767,3,0.3989408521079534
slavia,45,7,0.19892679934323307,3,0.39785359868646614
shopping,314,154,0.1984340985469506,3,0.3968681970939012
doubles,332,100,0.1982303454784643,3,0.3964606909569286
ministers,698,290,0.19822239960048307,3,0.39644479920096615
macedon,131,45,0.19820972225092365,3,0.3964194445018473
telephone,605,205,0.19804361075292148,3,0.39608722150584297
huntingdon,24,14,0.19795153079383743,3,0.39590306158767485
alphabet,599,140,0.19787125309142056,3,0.3957425061828411
brittonic,114,14,0.19762295856486767,3,0.39524591712973534
ewing,30,14,0.3941178239626733,2,0.3941178239626733
taree,6,3,0.1967473440493052,3,0.3934946880986104
mythology,442,193,0.1964257240058898,3,0.3928514480117796
nigeria,312,127,0.19626012119318997,3,0.39252024238637995
chile,870,165,0.3921608751150828,2,0.3921608751150828
lodger,17,5,0.19580057246565244,3,0.3916011449313049
locality,156,88,0.1953153880476041,3,0.3906307760952082
romsdal,26,13,0.19527907570301883,3,0.39055815140603767
møre,25,13,0.19527907570301883,3,0.39055815140603767
bulgaria,920,138,0.1949918267206479,3,0.3899836534412958
wabash,26,8,0.19496204499940514,3,0.3899240899988103
britain,2167,663,0.19494549717349233,3,0.38989099434698465
carolina,866,311,0.19476117112524652,3,0.38952234225049304
icelandic,137,76,0.19472431545785512,3,0.38944863091571025
photographer,243,148,0.19467727243297134,3,0.3893545448659427
nymphs,44,17,0.19451956174314694,3,0.3890391234862939
presbyterian,198,92,0.19396923693542029,3,0.38793847387084057
tribune,119,76,0.19394723984928003,3,0.38789447969856006
malaysia,370,172,0.19390942155671326,3,0.3878188431134265
tonight,185,75,0.38759710086648624,2,0.38759710086648624
bannock,14,5,0.19377934495651128,3,0.38755868991302256
villages,705,448,0.19375886876045892,3,0.38751773752091784
sonning,27,3,0.38713424061097407,2,0.38713424061097407
stardust,46,19,0.19352967944640853,3,0.38705935889281706
scotia,379,111,0.19314309646267241,3,0.38628619292534483
department,2238,1001,0.193070056528583,3,0.386140113057166
circus,202,78,0.19287612628223097,3,0.38575225256446194
bayat,8,4,0.19245602604632403,3,0.38491205209264806
mccarthy,133,68,0.19240640428336536,3,0.3848128085667307
bolivia,305,74,0.19217648530439685,3,0.3843529706087937
davis,613,285,0.38349867830471807,2,0.38349867830471807
